101080409,察右中旗,内蒙古自治区,乌兰察布,150927,中国
101080410,察右后旗,内蒙古自治区,乌兰察布,150928,中国
101080411,四子王旗,内蒙古自治区,乌兰察布,150929,中国
101080412,丰镇,内蒙古自治区,乌兰察布,150981,中国
101080501,通辽,内蒙古自治区,通辽,150500,中国
101080502,舍伯吐,内蒙古自治区,通辽,,中国
101080503,科左中旗,内蒙古自治区,通辽,150521,中国
101080504,科左后旗,内蒙古自治区,通辽,150522,中国
101080505,青龙山,内蒙古自治区,通辽,,中国
101080506,开鲁,内蒙古自治区,通辽,150523,中国
101080507,库伦,内蒙古自治区,通辽,150524,中国
101080508,奈曼,内蒙古自治区,通辽,150525,中国
101080509,扎鲁特,内蒙古自治区,通辽,150526,中国
101080510,科尔沁,内蒙古自治区,通辽,150502,中国
101080511,巴雅尔吐胡硕,内蒙古自治区,通辽,,中国
101080512,霍林郭勒,内蒙古自治区,通辽,150581,中国
101080601,赤峰,内蒙古自治区,赤峰,150400,中国
101080602,红山,内蒙古自治区,赤峰,150402,中国
101080603,阿鲁旗,内蒙古自治区,赤峰,150421,中国
101080605,巴林左旗,内蒙古自治区,赤峰,150422,中国
101080606,巴林右旗,内蒙古自治区,赤峰,150423,中国
101080607,林西,内蒙古自治区,赤峰,150424,中国
101080608,克什克腾,内蒙古自治区,赤峰,150425,中国
101080609,翁牛特,内蒙古自治区,赤峰,150426,中国
101080610,岗子,内蒙古自治区,赤峰,,中国
101080611,喀喇沁,内蒙古自治区,赤峰,150428,中国
101080612,八里罕,内蒙古自治区,赤峰,,中国
101080613,宁城,内蒙古自治区,赤峰,150429,中国
101080614,敖汉,内蒙古自治区,赤峰,150430,中国
101080616,元宝山,内蒙古自治区,赤峰,150403,中国
101080617,松山,内蒙古自治区,赤峰,150404,中国
101080618,富河,内蒙古自治区,赤峰,,中国
101080619,宝国图,内蒙古自治区,赤峰,,中国
101080701,鄂尔多斯,内蒙古自治区,鄂尔多斯,150600,中国
101080703,达拉特,内蒙古自治区,鄂尔多斯,150621,中国
101080704,准格尔,内蒙古自治区,鄂尔多斯,150622,中国
101080705,鄂前旗,内蒙古自治区,鄂尔多斯,150623,中国
101080706,河南,内蒙古自治区,鄂尔多斯,,中国
101080707,伊和乌素,内蒙古自治区,鄂尔多斯,,中国
101080708,鄂托克,内蒙古自治区,鄂尔多斯,150624,中国
101080709,杭锦旗,内蒙古自治区,鄂尔多斯,150625,中国
101080710,乌审旗,内蒙古自治区,鄂尔多斯,150626,中国
101080711,伊金霍洛,内蒙古自治区,鄂尔多斯,150627,中国
101080712,乌审召,内蒙古自治区,鄂尔多斯,,中国
101080713,东胜,内蒙古自治区,鄂尔多斯,150602,中国
101080714,康巴什,内蒙古自治区,鄂尔多斯,150603,中国
101080801,临河,内蒙古自治区,巴彦淖尔,150802,中国
101080802,五原,内蒙古自治区,巴彦淖尔,150821,中国
101080803,磴口,内蒙古自治区,巴彦淖尔,150822,中国
101080804,乌前旗,内蒙古自治区,巴彦淖尔,150823,中国
101080805,大佘太,内蒙古自治区,巴彦淖尔,,中国
101080806,乌中旗,内蒙古自治区,巴彦淖尔,150824,中国
101080807,乌后旗,内蒙古自治区,巴彦淖尔,150825,中国
101080808,海力素,内蒙古自治区,巴彦淖尔,,中国
101080809,那仁宝力格,内蒙古自治区,巴彦淖尔,,中国
101080810,杭锦后旗,内蒙古自治区,巴彦淖尔,150826,中国
101080811,巴彦淖尔,内蒙古自治区,巴彦淖尔,150800,中国
101080901,锡林浩特,内蒙古自治区,锡林郭勒,152502,中国
101080902,锡林郭勒,内蒙古自治区,锡林郭勒,152500,中国
101080903,二连浩特,内蒙古自治区,锡林郭勒,152501,中国
101080904,阿巴嘎,内蒙古自治区,锡林郭勒,152522,中国
101080906,苏左旗,内蒙古自治区,锡林郭勒,152523,中国
101080907,苏右旗,内蒙古自治区,锡林郭勒,152524,中国
101080908,朱日和,内蒙古自治区,锡林郭勒,,中国
101080909,东乌旗,内蒙古自治区,锡林郭勒,152525,中国
101080910,西乌旗,内蒙古自治区,锡林郭勒,152526,中国
101080911,太仆寺旗,内蒙古自治区,锡林郭勒,152527,中国
101080912,镶黄旗,内蒙古自治区,锡林郭勒,152528,中国
101080913,正镶白旗,内蒙古自治区,锡林郭勒,152529,中国
101080914,正蓝旗,内蒙古自治区,锡林郭勒,152530,中国
101080915,多伦,内蒙古自治区,锡林郭勒,152531,中国
101080916,博克图,内蒙古自治区,呼伦贝尔,,中国
